"compoundId","Early_1-pbs_751-1","Early_1-pbs_751-2","Early_1-pbs_751-3","Early_1-pbs_752-4","Early_1-pbs_752-5","Early_1-pbs_752-6","Early_2-ct26_739-1","Early_2-ct26_739-2","Early_2-ct26_739-3","Early_2-ct26_740-4","Early_2-ct26_740-5","Early_2-ct26_740-6","Early_3-c26_747-1","Early_3-c26_747-2","Early_3-c26_747-3","Early_3-c26_748-4","Early_3-c26_748-5","Early_3-c26_748-6","Mid_1-pbs_749-1","Mid_1-pbs_749-2","Mid_1-pbs_749-3","Mid_1-pbs_750-4","Mid_1-pbs_750-5","Mid_1-pbs_750-6","Mid_2-ct26_735-1","Mid_2-ct26_735-2","Mid_2-ct26_735-3","Mid_2-ct26_736-4","Mid_2-ct26_736-5","Mid_2-ct26_736-6","Mid_3-c26_745-1","Mid_3-c26_745-2","Mid_3-c26_745-3","Mid_3-c26_746-4","Mid_3-c26_746-5","Mid_3-c26_746-6"
"1-Phenyl-1,3-eicosanedione",6866.95345544648,5230.707776467,7594.21839365629,6234.99878937898,3225.65516999335,3031.94484159537,3479.95104209513,4213.74311572013,4326.17,2331.35575710513,4066.9751469284,4873.99198321348,5557.42357425999,4142.29555027271,6809.3234792096,5273.52909686401,7847.55327149976,3576.39503806731,8496.06644944623,7520.94495322063,6558.11303832792,7086.11879612324,5752.4982640867,10942.3583003349,7951.92732081821,9425.63575520124,9550.93354640222,8966.94898137628,7397.04449311341,10115.045607474,2544.88516508941,8287.94473391646,3918.9781498647,6630.80491357657,4238.56473931179,6371.99841732607
"1-Phenylethanol",7220.86518179038,8425.27408402026,106651.553340478,131750.441101593,134302.471858103,152140.105195203,4512.9434653778,73647.8043118966,6943.40615331689,148889.637934138,117428.845653364,215494.17405431,6095.51452387141,6963.98060976619,178436.848251505,36946.5132567676,134838.148887071,161176.25187874,3056.16435750852,3998.19735664806,8369.5558387293,8078.05846923349,6210.73859659037,7128.77357175347,5723.12823849934,11743.4616842576,13188.477005187,12096.628401394,12410.2677531078,11733.5884662721,8798.6683978919,8471.23613274417,2511.12279379779,5916.0557594476,9035.96310144986,14500.6831604382
"1-Stearoylglycerophosphoglycerol",2535.6173224843,1316.53012411543,3137.82230779998,5079.83335810384,2737.76912793794,2223.84488290837,1859.81609717687,2544.92124423704,1832.12,2523.68797906935,2932.88295248022,1185.48373200808,1229.17555590823,2290.10771535049,7298.2372941319,0,6247.83551397318,3961.81246267507,1968.79711692774,2658.56846667541,2640.97075005579,2389.30226241286,1489.37559210871,2265.77039030306,4170.88213574458,2889.49339138665,2323.3558796926,3414.6938806505,3494.76149087069,4797.60812841008,2635.51000696834,4113.54850851181,2356.47621068628,2911.75795883102,2622.27287365945,3700.45521500848
"1,2-Benzisothiazol-3(2H)-one",8910.80122627758,27396.7252333702,8665949.97087921,2822802.7234392,21308756.4850565,39534431.928013,27411.7972479906,5927480.55278669,14260.0743768339,21812924.8392896,24666327.6631523,12458937.92716,29511.7349027342,0,33841602.6994128,5677821.15857875,11372857.0612972,2487301.04344875,16505.0405916374,1522.80909493206,23311.3726835818,36590.6171906671,3968.0192139893,32111.8759551161,6456.35133414604,8700.00003049914,850.385096525628,0,29999.7146526524,0,16102.8392579008,32821.8171389691,32541.0455239886,22596.6356347039,2938.3215369679,2199.35761443363
"1,2-Cyclohexanediol",195744.192642317,86794.9544889777,255078.328705303,521377.24499014,296577.161015273,409491.049304341,48416.0115109612,185805.808532106,29770.4625552609,309630.65506267,245882.627870138,412184.762793192,84723.6284612722,62957.986942008,646617.226323257,269954.458627413,560583.267854041,835633.157666278,242121.48660193,316426.823835899,146288.296237853,116124.121779541,36374.6371401199,140110.207943505,174324.741387939,178005.76382987,114964.237936139,165271.63783118,146280.755024041,78510.0894188169,215403.339873331,165297.83712265,152099.002995761,228958.209436122,104215.009482959,241784.77372093
"1,2,3-Propanetricarboxylic acid",271987.83485831,156882.135439413,138881.37280045,254332.927386958,243590.884858875,327734.87215801,137650.806841545,177740.245716925,197088.722387408,203033.23353767,199759.918580892,325672.143186799,201210.806259745,93956.1775508073,329375.708113903,465772.05165199,539803.556091759,404275.540264433,126169.7232609,132077.643481412,160641.326352704,162150.961476564,120123.622708585,242415.713620759,176842.271939791,223099.365312729,241209.260979109,305727.016032298,355245.679496554,250333.71377077,282995.218727154,420992.292034248,308531.278943684,377516.088499076,365058.113785602,438437.954080215
"1,5-Naphthalenediamine",4652394.10907009,3930366.36180821,4132711.8390984,2803559.77596575,4037937.66106396,2752501.66551382,5292580.76367075,5144616.5989169,4052022.98588456,3873137.3010931,5042916.19121593,3156360.94882407,3672814.06553633,3802133.16404127,3186494.63286952,2055722.0302788,2727699.81327077,2778184.11053605,4788831.5013963,5317502.69786598,4262407.71561334,3312260.04050741,4987115.8017188,4447852.04309815,3913160.00375546,3231161.70990125,4556076.88340291,2902191.89786108,4109513.32140672,2195438.12667244,3893572.96119593,4414846.97951724,2824471.0112935,2232885.63881348,2460499.82986728,2944189.78781384
"10-Hydroxy-2-decenoic acid",250435.443544218,0,957695.96318707,1534541.84990218,642735.559522818,1132486.50215956,19131.6619158131,610329.485093236,40591.3119990067,716862.126975068,981328.427077614,1462535.96609425,96214.4620654872,100292.625166578,1235445.09270349,304499.677957153,1163208.72682082,1975380.1806323,85253.426702752,32542.713658485,122544.585749916,0,128991.808882635,48586.7741761022,21827.0763016149,364794.08545659,278962.897768412,133665.557145346,184063.556975723,413490.164586022,158863.499023407,81049.974389931,483143.348323922,155535.415790129,309178.568514287,336777.801052037
"10-Hydroxydecanoic acid",136648.81536659,269050.40402711,388517.223986328,426749.655884048,612804.052506451,605505.20131466,221198.836902784,133679.38677536,393621.065460262,144123.66032899,384736.648102663,326491.560505427,302171.870758343,308685.652268587,289754.88071021,374773.490677973,907270.374355374,495584.947315613,207428.649972175,253337.230484376,356850.852352534,208810.191362736,211381.944562877,258883.748522906,232238.218653513,271134.456137128,175424.154595798,250458.391971439,318244.087719477,350108.898678505,214377.240267304,273504.496410026,188281.652429577,280916.610700863,297244.90788046,442087.494689836
"10Z-Heptadecenoic acid",4268200.07220482,3162318.3573114,3596216.09172203,4651220.7673296,3740344.09871087,4786402.96708591,2957701.54333334,2530737.75930529,3434592.94967872,1444467.76836376,2999567.22957122,3704017.33070046,2133240.53912415,3167378.58278515,4737397.48533118,7948175.68505206,5997648.65256409,3122639.38197286,6229357.0517981,5103207.7344396,5562215.81470181,6865766.20279713,6433587.97766016,4157934.90366968,4514623.8649167,8725187.281725,5369991.81954682,5475622.07865019,6560134.47399618,8447122.10452508,7006019.86731685,175439.262550282,5423276.8721403,9425874.96943644,8126904.13535084,7674981.95377444
"10Z-Nonadecenoic acid",1747630.22478927,1340869.67732336,1816022.52932449,2752693.86110257,1990399.52084585,2636948.5643435,1415138.91858236,914686.244305526,1678044.3580089,549931.07132549,1415723.76305402,1544451.67038233,1345476.96253057,1799447.15863113,1781821.96700482,3086689.59529096,2859542.15790405,1292327.52171994,3693435.02662723,2612794.50685757,3878627.1633345,3370220.44413778,3013516.09661415,2360371.78363125,2476352.65482651,4383656.48878878,2425351.36230292,2965260.11835277,3454952.33484964,5145025.00065938,3035440.9035759,2901451.0465151,2215780.92234742,3961867.26290023,3177096.21730816,3359862.48764131
"10Z-Pentadecenoic acid",647205.521574803,371485.87699001,413146.825941615,805130.943028103,556705.419900347,723534.412906439,330059.441040822,297029.145899368,520781.72406276,275688.916565015,395868.504269562,495608.24164465,361042.216547884,515955.844581335,510509.608780104,1669910.22326003,825565.08187048,496096.076492671,906334.67947987,579283.244123411,744473.894410564,859279.159658151,844336.627653833,432646.69204436,530547.606442805,1230009.57289824,554392.313414103,602832.709631968,817937.132515493,1011262.40711297,986083.255986283,942314.121252991,544235.363961526,1203011.60898181,788397.497548744,1000243.09515592
"11(R)-HETE",24109412.0264624,257862.159810279,296597.289899484,5859081.88582668,354299.167418155,7812056.16991067,170562.227441786,640877.67472139,347316.030056026,3138916.04356074,2711667.72033234,23018205.4012816,156008.270618339,206855.246902173,56370603.4012138,8806162.93765558,441243.140395366,216807.50110172,32033553.7760428,18043583.6701672,12258692.7693449,1409627.72988501,18673396.6462595,60147811.4986253,40136831.8975969,86029777.3147448,78757421.6092302,41776878.5909583,39185423.2189442,173039259.540207,5922714.63636547,40253909.7418577,65530471.0656907,876671.147915994,19379547.3623384,36914111.7339259
"11Z-Eicosenoic acid",13288814.6065147,11993652.9389112,20562687.405072,33517962.87654,20064004.7060145,27559948.8370486,12183899.4053612,7981102.36842726,18536014.0257847,5388750.94613048,16272835.3668464,14973608.1416293,12640404.0952963,19954437.4889042,16826061.1296402,24536060.2656009,25764848.8684177,13432322.4670938,37822804.4116675,26095913.7052513,35926054.5890089,36765289.5397663,25434821.2543945,26683758.0866154,27379307.3962921,38742042.0305354,18863198.0178916,29699070.8631396,31173225.5928098,33959818.4299791,18625541.8091482,17272105.4522654,13656076.0643428,29219324.429452,20390062.9851847,25509436.2664075
"12-HETE",5010606.04338273,48211.9363580497,51797.6259494579,1602522.48269115,66083.6704664947,2131361.53518063,25785.058243954,139771.941992038,53405.3281277294,794812.377134039,748448.209449081,6189877.8279809,25067.0838738937,25150.1779545292,14919395.3870876,2418719.08461648,86946.0362102115,37103.641029314,8243340.7568254,4604468.16349578,3276546.94476754,336847.778461006,5168007.40225871,15431268.9511789,9416004.46029579,22855119.8924627,19778602.8560994,10698120.8961957,10621406.8918747,45919446.6963814,1522720.04618858,10703816.6145163,15981984.9364673,214623.338256061,4928468.76313318,10084530.8123276
"12-Hydroxydodecanoic acid",175981.496452897,274221.861166649,450343.745803533,494612.185614664,683440.467473518,756968.46280067,257511.576898299,99514.9745066604,435269.841585462,83166.8571681278,350449.777410089,228187.110847025,344548.499634306,381096.844131883,410904.841270166,788613.320432508,1126558.36572941,333627.592839669,387603.821495437,446803.960387732,618472.903239461,480863.36267956,335524.892241707,383256.638110194,293318.194692084,575844.40095874,299810.153750896,413349.378196112,464949.088356189,684339.61526024,309396.086568409,381584.176925742,314258.850432515,557657.342502778,590597.648147525,660617.300133162
"12-oxo-PDA",3186.28548124967,0,92031.3401456416,61556.855099392,61259.5753925513,113327.320504149,15163.2436699118,0,0,0,12567.8737199137,39910.8711391584,5281.57980428749,15780.1910131359,4356.2654928535,18621.7123822351,26011.4637675654,16948.2490191582,291537.574952383,150164.428493177,223314.235524311,113545.119558331,255512.285321492,202037.404413768,204482.468535908,868308.489859705,745699.061650989,290531.770683648,346356.762801444,275464.970584336,120050.953381497,91201.2646881749,3230799.60307464,132266.358487064,177785.96320125,151824.295440776
"12S-HHT",2655210.76278711,9276.97492076803,7539.20846162615,219382.180537722,26855.7157151347,255164.98179675,2395.41032509097,5057.8441116153,2898.31871449228,231623.213097142,142533.216521702,950046.639249263,3346.65493334928,4823.02201846496,1480259.79613811,115350.388542407,28885.4942461834,19375.0377680066,1355653.52366723,868802.288749269,811289.05118717,72471.134904142,874007.083475611,2904664.02542847,1752027.13337631,3671750.09906007,4885590.71666058,1733661.62353749,1793259.77115568,4897893.53292004,300320.022263805,1423617.69652972,1088108.1769936,4873.65948130563,519581.851718005,931706.035811989
"13-Docosenamide",85065148.4618504,0,0,304284724.899342,108444441.278683,154099074.562118,115898266.492401,0,129626503.536769,21695038.1185117,182649107.251174,0,254505535.995821,0,174514510.611397,7872906.12279419,0,0,0,0,184006645.789907,216136644.45022,353533113.771622,23719878.0841235,72235650.71015,0,0,128644171.709183,466405565.265174,0,602434403.245706,0,618102658.703441,44753825.848767,0,0
"13-HODE",1054047.90097519,617669.677726047,1084931.82147697,1608277.86077696,1265529.18413528,182002.684387093,850374.221350287,536396.52932872,778212.214595697,445548.480004676,1078285.18516967,1979252.28258628,831294.634824616,993875.819858497,2545271.27473589,2495606.75194886,1754642.71813449,934570.546984985,2325818.09349539,1710504.31555335,2191020.23921279,1685471.06777074,2159021.84434548,2703967.98819369,1019485.82121759,4129801.71234766,2868303.29680486,2058023.7834655,3430430.93436214,10182754.4068598,1563856.73722078,1822767.8507818,7511382.15344923,2337396.47734624,1887073.33822045,2983058.02081422
"13-L-Hydroperoxylinoleic acid",111941.252632659,108129.881208806,34164.1852926088,177203.128081495,89086.3105982961,50442.9339592361,116556.408752009,60368.2214460101,8885.54670414816,32885.9734216558,125622.175036142,79651.1896353167,63785.7625036335,167875.551295609,57201.4914429448,29975.052204135,134911.706347917,67188.3396085017,5529259.73452888,3275245.76247831,4262966.23271079,2998253.72178486,4150278.71426656,5333910.42999532,5110487.98708272,10908744.9278267,9715406.89981235,4002648.54854405,5981361.63549959,4705945.60269296,3817969.26488782,4807376.27952311,28187770.6420936,4862667.04377838,3847319.03003757,5876416.21787924
"13-OxoODE",0,0,366268.139851681,338713.068615645,94663.3973151096,273575.795879758,0,47981.7513608793,36787.148371862,94968.6763141258,46024.1335213583,347913.803585296,0,27003.8074143593,231103.506316546,143755.971426349,175429.048200908,183716.564918831,3911283.4810356,2548306.95761776,3670285.92893124,1888524.05178072,3073295.39161241,3668285.48839894,4012216.12481246,7063923.68541769,7011466.66046794,2501460.59738561,4369981.32754499,3078835.14231565,2080174.07843196,2545422.66546447,21813304.099916,3136167.63470957,2661672.48681101,3137125.31055792
"13,14-dihydro-15-keto-tetranor prostaglandin f1?",896.036926276065,717.029535786569,42983.5738671557,50279.9466225624,64520.4101556287,144382.286997591,0,18788.3166947774,771.812483323646,87844.5932197485,68245.1803061838,395447.336348759,0,0,40261.695665109,271493.304214993,26992.4117442255,88186.3960288256,102.255996528352,435.853054107482,503.061552647076,0,79.6340481903298,0,149.609696750642,98.4913823512616,124.309228974883,0,24.3867256617959,0,0,0,3120.49105626048,0,0,0
"15-Keto-13,14-dihydroprostaglandin A2",167818.591768047,2418.16048019695,2010.42302785813,3129.77577656231,2598.19956121007,2540.03381779493,7568.35133868996,10635.4414971495,6231.44647133389,7629.04875406606,17986.0141807304,39444.0398049293,564209.517758465,237315.157045067,229740.483053979,164561.032696424,508698.034291867,128089.961751333,176057.871138215,93206.6944327139,109431.81168022,70579.6571726397,93596.5378075042,161737.982166821,189126.370795973,248525.966688422,307913.458202424,119147.075384483,258259.684834531,452711.403415496,225332.313942454,427220.973341164,1247660.5617259,141641.098481963,331587.917582293,257433.294581079
"15-Keto-prostaglandin E2",38465.1367422477,45430.8509061812,33940.1564894895,49016.4170895639,45161.3342605347,44548.9403199872,36600.6738280297,16948.0536437267,59009.4083902557,7873.42643354819,33873.2166861603,35837.4128044319,28319.0631803606,36672.1063419791,40198.1666983792,51984.6422240303,38449.3741204996,24571.3515109917,71067.4525645128,84601.6653337716,64827.6347746645,129700.632368229,59306.0795883062,29442.6905603582,33402.7877400407,110882.692785555,61731.4449821933,58927.9370877081,65802.3032007699,50190.5230264327,64606.9858588469,35444.6782891949,32384.4995846814,102826.442829247,90984.9002886873,74795.1681310766
"15beta-Hydroxydesogestrel",362534.682782176,125368.724764005,126806.328804894,497891.506014649,121437.753873059,436788.393448044,11466.2826303451,136338.171517461,61115.7406190564,176954.683116794,196806.916027988,472714.207798961,46016.2514960783,94027.7802449361,1394326.12988914,505808.348173518,160465.62483859,65471.1958196066,662574.286164265,320379.56070358,572183.099286897,107227.700070186,276432.994873521,1439968.88034394,1149892.02232716,1651114.18545199,1197490.35101523,642754.675028104,864551.291180359,4838017.47674421,129200.834793546,753265.496993093,2596280.19708807,124386.906521585,636780.675036627,1191533.7812881
"16-Hydroxyhexadecanoic acid",2015391.00058108,1573151.74585561,2386515.73189832,2792545.10021161,2420154.08405471,2596627.00821539,2211140.23519674,1558348.74350254,2132805.22690275,1351307.90621515,2307185.19372328,3009254.69701289,1705580.23063919,1824830.50998107,2905373.07873596,3701717.80591734,3386779.75299674,2869010.65476988,2979084.12181276,2764222.68268135,3114190.90759933,2954746.58125624,1867737.87199084,1924745.25399047,1754164.32773962,3060883.6238693,1734631.45878181,1838548.76414255,2451171.34524193,2307178.64669316,1719790.96389373,1773914.97105831,1685182.83826847,2436645.95862285,1900536.45870153,2396365.80483546
"17alpha-Estradiol",4071.58016068137,4310.7140436279,12091.0371438206,5634.17828219003,0,9363.28251305268,4146.03177623401,20302.9907474921,3346.82982299267,9126.54126257508,3257.92203048624,4134.58877867349,0,2066.16370980101,12059.1125935868,6656.67906479434,2225.94264914235,9344.96343173098,8552.73547787174,5234.93944909873,1702.64520044634,5798.78199201679,7555.78566112695,6293.00590757511,3718.74431271414,10791.5574623329,3407.73774876683,7154.55098477987,3303.89165562785,2958.11087634619,10181.7449104295,4906.26352531539,10478.9307959277,2670.04342516289,431.428846170667,2089.2355257185
"18-Hydroxycorticosterone",0,0,0,0,0,1728.80469912564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947.68597075267,5803.66562600494,0,0,0,0,0,0,0,0,0,0
"18-Oxocortisol",0,3141.83707100028,85184.8065732883,0,6796.83890831703,606540.829953306,0,11002.1907561035,25305.7154431076,93189.1133895411,7501.90229113227,943.45543947032,0,50670.1708614195,372.629224967353,51724.5217952786,0,3879.23511795855,51022.3580430998,13035.3301694032,184317.007781818,30456.7346132658,78608.4892623555,80085.8502076656,0,15013.1877887309,46477.858000235,75542.2346237654,19293.5230042536,17596.6751414926,56175.9699901305,31532.6164632451,47814.0991252932,62779.6396744331,57316.9502088475,11612.5402469283
"2-(3,4-Dihydroxybenzoyloxy)-4,6-dihydroxybenzoate",1888025.56456164,368659.70722455,394989.148617905,1485676.03602553,653481.805386787,1432008.62908647,23249.2953080378,230799.340320443,350255.814317946,1633784.06125717,1670307.40902188,1534293.72187337,34818.139672901,70771.0986378764,2342024.33007861,769745.856776339,77744.6022614153,44317.7499360147,3162635.12694908,2692304.69812046,2391575.84730733,1086268.87627902,1690671.45872078,3512558.2711913,3501939.93222557,2509493.30027978,2989155.2265287,1289566.49943997,3869900.28328309,2074766.63472519,2175924.40493127,2684112.9280553,3053589.99127909,577511.112823695,1696700.02882857,2007575.35816708
"2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2h-1-benzopyran-3,4,5,7-tetrol isomer",674212.168042459,569809.465302573,739070.928701474,333722.409186974,206172.788335468,59768.3174557434,128398.761582876,409316.825215974,198664.832543751,309436.465394103,279852.881289248,255283.450301747,345470.070816629,163256.059239833,446860.02233262,222219.556848921,185784.880337206,154451.735703732,171642.483119283,254918.806031673,364706.244192521,218882.86387148,125323.716140583,220802.847324983,392576.518409825,250882.108437225,230473.534363153,283546.338957211,136127.343374318,248007.70735614,136480.559054473,345110.474894435,595619.929836308,111192.436950052,109669.508927064,130947.100876952
"2-(methylsulfonyl)-3-(pyrazin-2-ylamino)acrylonitrile",7021.16284310102,58854.6789819628,129490.98703006,184723.225728802,195521.06721058,311440.132607461,95555.6407570908,109983.377245216,127220.304801485,180562.86190445,236333.997585739,304168.999223767,59451.2421362419,47537.0861795542,278163.683793127,140155.450333415,161366.029564293,409916.612335045,199941.588478331,174074.061247716,123841.145524977,359729.209440636,352343.112684674,293989.257494352,189613.257046365,291321.680337255,124972.294559805,120587.681931552,0,0,405018.203906394,403549.927414736,186268.304666488,295833.182088451,86134.7275780397,378966.785494657
"2-[4-(1-adamantyl)-1,3-thiazol-2-yl]pyrazine isomer",200148.174656006,231533.999640639,262803.450738237,176620.91661113,218824.81332235,140589.963063743,216728.793740662,190400.882102506,137704.021459063,213263.414438609,292312.964963956,181506.159901376,329733.052834896,216038.022911355,424279.807372283,248893.098093751,315207.816634821,286649.72087759,183297.852971033,146555.398517799,146494.184100009,182964.81139113,175900.494562617,146054.380292694,256755.627011064,193051.217022828,268506.359969897,192418.82771284,221505.073956787,274892.790240346,267455.392451518,293197.381657139,367098.933563256,285892.280074104,309988.887191738,276405.563311925
"2-[5-(2-hydroxypropyl)oxolan-2-yl]propanoic acid",4209.55578106331,9794.24787118152,351029.152702617,475500.4769127,322212.620897902,504676.634323056,6068.29216321418,152572.253413314,6666.83823626546,301902.516920069,312677.614901889,562064.88322959,4154.12730981325,3862.82701814944,529966.078954521,101482.620125177,340716.670274151,879650.736028739,2612.86216271426,8762.41297028116,11264.8635565006,6567.66659284001,12903.8866942286,4818.52119838448,6020.38198479532,4631.85775206606,11237.7925488781,7412.27414214834,13717.9822306279,5090.51649528287,6748.93913152867,10239.4638667001,16815.1898131397,7104.53140435353,7309.67095115231,2528.14454750787
"2-Aminobenzoic acid",7584805.65126769,8762533.80970176,13743687.3862412,19915225.6643517,24351002.6553392,18778592.5115974,12942174.9290503,18993189.7470373,18247191.6758237,15233796.1425551,13776554.5253659,14598978.9380059,7195175.127031,10931130.8688152,20725578.7401236,16083557.290741,4510667.13996341,17752510.7243808,11074783.2892743,7886210.85813277,11197623.1495775,17961607.4800524,15487113.3024242,10790196.8927575,14015424.3874609,12450008.2819338,8949345.86564288,17309340.332041,21877131.6667382,2843124.46432001,2876541.49313879,7687084.94316549,4241777.23292024,8631267.11760516,4731504.37487722,6075980.66478995
"2-Aminoisobutyric acid",127557.214745422,52600.8495631184,76514.6466882409,59660.7866473683,80470.3618637238,78606.2140884109,40236.3897539662,57060.4357563,62076.2568468586,54965.7651057757,105999.337533889,92486.8154258359,391072.569293454,269424.457081381,379723.441325705,299979.856466481,487098.406056365,301419.453776894,78844.9858473368,48142.5042568518,58768.0876993535,68425.2404402374,69385.813269979,49972.2461713504,89458.494214956,79121.9861600105,107685.444509091,190698.729818515,47961.6918985476,502844.19458446,527530.772273383,286917.586677381,240894.945199215,339091.991649528,429163.796395878,289563.649195305
"2-Cyclohexen-1-one, 3-(15-hydroxypentadecyl)-2,4,4-trimethyl-",175168.040615248,141255.828836156,226996.26820625,170468.006206758,177028.768904438,147292.685815004,98441.2285691145,105520.741303233,127087.82907278,94318.9525731536,145602.381682797,174188.567089494,157775.555064989,181786.975481122,199402.398247474,243082.723437295,328986.50308412,188643.121049561,179499.980360822,180240.540581065,170522.078467887,179035.844381762,177010.062713232,196711.771139691,235078.41260945,249896.334838322,194127.568317936,275402.379803526,188603.478482917,380183.803489824,206827.912633654,271417.565646066,161267.202765251,345957.542498185,277095.788806004,346039.227094525
"2-Dodecylbenzenesulfonic acid",37541860.6507031,0,0,0,0,426932.882049108,0,1666865.9801217,0,0,0,27307712.9785327,0,0,24034622.8045114,0,0,0,0,0,0,0,0,0,0,3140040.64584737,0,0,321366.03696489,0,0,0,0,0,0,0
"2-Hydroxy-3-methylbutyric acid",6458144.56590549,4840712.62280007,4236898.99755901,5340832.53615628,7277719.01754868,4568985.50393581,4628850.13418283,5190152.84093624,4803981.91330977,4143874.92301905,6848035.7769641,8218550.05914017,9231049.12819659,6638488.62906668,12331287.9763259,16915596.1348972,14973739.1535568,10497525.5307204,6158896.30819397,5571969.49961469,6915397.53359184,5061528.07700654,7700520.33831306,7670612.23938599,10468328.3362714,11376586.3679541,12024228.0619977,12057939.3542045,8969437.58876326,19511931.8504812,18949992.886655,17800795.8609787,20300884.5400131,17747118.9491072,18366247.6550008,23213480.3941294
"2-Hydroxy-3-methylpentanoic acid",4521249.36832375,3427418.84119294,4021280.78257742,5252380.46541497,5597180.56068461,4363062.54159519,2803909.20488131,3766484.13128822,2748257.53801666,4923192.30074482,4842202.87688786,4240923.24692917,5642170.27414271,4005318.0449181,9762505.37960624,391841.914289695,10479437.7852481,11093876.5722556,2941250.73507245,2420803.03068972,3820579.2445001,3345490.37564315,4324597.29117725,4232964.81163753,6112000.61927581,7485633.92045309,6724452.85919339,9888747.58386358,5343874.22922925,12796589.8084711,11580495.5729681,12588146.4722015,14330250.3908448,11717941.0703765,12422239.6058173,14518253.5775535
